timestamp_ms,mid_price,spread_ticks,order_latency_ms,fill_ratio,imbalance,micro_vol,pnl_ticks,err_inc,cause,mu_norm,sg_norm,success_window_ms,recovered_within_target,gateway_primary_latency_ms,gateway_secondary_latency_ms,queue_depth_primary,queue_depth_secondary,active_primary
20200,4048.47,1.09,6.19,0.267,-0.697,1.524,0.024,1,32,1.031,1.27,176,0,8.17,2.5,16.47,9.38,0
20300,4048.46,1.51,4.73,0.0,-1.0,1.814,-0.498,0,32,0.789,1.511,131,0,4.49,4.13,15.72,10.96,0
20400,4048.37,1.26,5.61,0.205,0.135,0.932,-0.246,0,32,0.936,0.776,40,1,6.88,2.93,19.03,9.68,0
20500,4048.19,1.52,4.36,0.329,-0.578,1.456,-0.39,1,32,0.727,1.213,260,0,3.43,4.12,13.7,14.52,1
20600,4048.39,1.54,6.11,0.274,-0.366,1.382,-0.552,0,64,1.019,1.151,115,0,6.24,3.97,20.61,10.49,0
20700,4048.15,1.36,5.24,0.474,-0.236,1.174,-0.251,1,32,0.873,0.979,112,0,6.05,2.5,15.02,7.91,0
20800,4048.06,1.31,4.49,0.185,-0.553,1.786,-0.125,1,32,0.749,1.488,110,1,5.37,2.65,22.43,23.17,0
20900,4048.1,1.59,5.57,0.246,-0.097,1.693,-0.461,0,96,0.928,1.411,43,1,6.57,4.4,17.48,4.35,0
21000,4048.0,0.88,5.27,0.404,0.015,1.664,-0.264,0,64,0.879,1.387,52,1,5.22,6.03,24.99,7.57,1
21100,4048.15,1.4,5.54,0.0,-0.166,1.553,-0.396,1,64,0.923,1.294,124,1,5.34,5.07,18.75,11.63,0
21200,4048.27,1.63,7.06,0.131,-0.507,1.062,-0.272,1,32,1.176,0.885,78,0,8.1,4.05,22.18,9.92,0
21300,4048.33,0.74,5.82,0.129,-0.558,1.537,-0.316,1,96,0.97,1.281,124,1,7.08,2.6,21.17,10.44,0
21400,4048.17,1.79,7.1,0.318,-0.384,1.062,0.175,1,32,1.184,0.885,161,0,7.88,6.59,14.61,10.14,0
21500,4048.37,1.77,5.09,0.258,-0.749,1.624,-0.096,0,32,0.848,1.353,63,1,7.81,2.5,20.49,23.97,0
21600,4048.22,1.57,3.17,0.206,-0.232,1.554,-0.294,0,64,0.528,1.295,61,1,4.4,2.5,15.53,17.94,0
21700,4047.97,1.5,5.5,0.268,-0.461,1.807,-0.412,1,96,0.916,1.506,86,1,6.21,3.29,13.67,8.95,0
21800,4047.99,1.41,5.19,0.308,-0.621,1.431,-0.578,0,32,0.865,1.193,168,1,5.77,7.02,18.23,14.92,1
21900,4047.61,1.4,4.88,0.06,-0.027,0.845,-0.431,2,64,0.814,0.704,241,1,6.35,2.5,4.64,14.86,0
22000,4047.79,1.18,6.16,0.177,-0.193,1.812,-0.214,1,96,1.026,1.51,141,1,5.9,5.13,19.33,10.97,0
22100,4047.79,1.81,6.26,0.272,-0.286,2.323,-0.321,1,32,1.044,1.935,179,1,6.95,7.93,13.07,6.81,1
22200,4047.75,1.24,6.7,0.381,-0.754,1.514,-0.027,1,32,1.117,1.261,139,1,6.67,2.5,17.34,12.22,0
22300,4047.87,1.21,5.57,0.458,-0.087,1.416,-0.111,1,32,0.929,1.18,130,0,6.39,4.1,21.3,5.33,0
22400,4047.78,1.35,7.73,0.154,-0.708,1.357,0.189,1,32,1.288,1.131,234,0,9.16,5.34,12.45,15.28,0
22500,4047.91,1.36,6.09,0.135,-0.633,1.998,-0.551,1,64,1.014,1.665,104,0,7.27,3.63,23.77,9.03,0
22600,4047.77,1.42,5.08,0.284,-0.603,1.302,-0.531,1,96,0.847,1.085,219,1,4.46,4.08,13.97,17.54,0
22700,4047.84,1.4,3.95,0.154,-0.165,1.276,0.094,0,32,0.659,1.063,40,0,8.08,2.7,17.99,11.49,0
22800,4047.88,1.1,6.65,0.165,-0.302,1.812,-0.384,1,96,1.109,1.51,116,1,5.43,5.22,22.38,14.21,0
22900,4047.9,1.39,5.62,0.138,-0.737,1.84,-0.187,1,64,0.937,1.533,181,0,5.86,3.36,16.58,8.73,0
23000,4047.75,1.18,4.21,0.143,0.305,1.984,-0.489,0,32,0.702,1.653,144,0,3.27,3.67,14.26,15.2,1
23100,4047.79,1.17,5.16,0.022,-0.461,1.086,-0.442,1,96,0.86,0.905,97,0,4.98,2.55,17.16,11.55,0
23200,4048.23,0.93,6.75,0.104,-0.207,1.281,-0.358,0,32,1.125,1.068,169,1,8.01,7.98,15.35,12.89,0
23300,4048.3,1.02,4.87,0.154,-0.528,1.233,-0.006,1,96,0.812,1.027,182,0,5.32,4.79,19.03,2.71,0
23400,4048.28,1.26,5.48,0.324,-0.097,1.615,-0.092,1,32,0.913,1.346,165,1,5.53,3.58,18.12,2.02,0
23500,4048.16,1.21,5.7,0.0,-0.087,1.901,0.106,0,32,0.95,1.584,96,1,6.34,7.19,12.8,12.07,1
23600,4048.35,1.51,5.11,0.22,0.025,1.545,-0.25,1,32,0.852,1.287,221,0,6.81,4.73,25.12,16.34,0
23700,4048.3,1.89,6.16,0.248,-0.461,1.515,-0.17,1,64,1.027,1.263,257,1,9.37,2.5,14.32,13.73,0
23800,4048.1,1.05,6.18,0.171,0.036,1.275,-0.452,0,32,1.03,1.063,133,1,6.9,8.16,18.28,18.34,1
23900,4048.23,1.42,4.85,0.306,-0.367,1.508,-0.135,1,32,0.809,1.257,40,1,5.55,4.33,16.4,9.11,0
24000,4048.05,1.54,5.28,0.0,-0.06,1.618,-0.168,0,32,0.88,1.348,111,0,8.65,3.53,19.92,11.23,0
24100,4048.07,1.68,5.36,0.25,-1.0,1.829,-0.256,0,96,0.894,1.524,246,0,4.6,2.65,16.51,11.06,0
24200,4048.11,1.61,4.71,0.1,-0.014,1.574,-0.055,0,96,0.785,1.312,83,1,3.77,3.74,11.26,8.51,0
24300,4048.29,1.48,7.13,0.264,-0.438,1.249,-0.357,1,32,1.188,1.041,185,1,8.5,6.81,19.44,13.34,0
24400,4048.37,1.46,5.36,0.295,-0.216,1.919,-0.547,1,32,0.893,1.599,156,0,5.41,2.5,25.89,14.99,0
24500,4048.4,1.64,4.56,0.444,-0.642,1.491,-0.064,0,96,0.76,1.242,151,0,6.23,3.36,20.1,14.15,0
24600,4048.91,1.36,4.84,0.306,-0.308,1.114,-0.417,0,32,0.807,0.928,101,0,5.01,3.4,20.48,6.81,0
24700,4049.12,1.41,5.1,0.186,-0.561,1.511,-0.059,0,64,0.85,1.259,171,1,4.34,4.84,11.28,12.09,1
24800,4048.77,1.74,5.37,0.239,-0.535,1.541,-0.267,0,32,0.895,1.284,156,0,4.19,3.93,16.98,19.36,0
24900,4048.71,1.6,4.29,0.148,0.145,1.3,-0.185,1,32,0.715,1.084,147,1,4.9,2.57,20.63,8.06,0
25000,4048.34,1.19,6.15,0.112,0.056,1.578,-0.187,1,32,1.026,1.315,47,1,8.8,2.5,19.53,6.35,0
25100,4047.91,1.53,6.9,0.399,-0.642,2.257,0.039,1,96,1.149,1.881,260,1,6.17,2.84,14.52,18.75,0
25200,4048.23,1.36,2.56,0.0,-0.461,1.02,-0.293,2,32,0.427,0.85,161,1,3.78,2.5,15.14,16.58,0
25300,4048.38,1.08,6.47,0.329,-0.492,2.163,-0.194,0,96,1.078,1.802,113,1,6.51,5.3,14.49,19.01,0
25400,4048.44,1.65,5.5,0.165,0.042,1.527,-0.377,0,32,0.917,1.273,80,1,6.94,2.5,20.61,16.17,0
25500,4048.45,1.27,5.48,0.358,-0.445,1.961,-0.524,1,32,0.914,1.634,40,0,5.27,5.38,19.58,10.87,1
25600,4048.56,1.31,6.44,0.142,0.536,1.749,-0.383,1,32,1.074,1.457,177,1,7.16,6.32,12.56,9.13,0
25700,4048.56,1.42,5.95,0.095,-0.393,2.114,-0.334,0,64,0.992,1.762,172,0,5.43,3.67,13.06,11.68,0
25800,4048.57,1.46,5.11,0.164,-0.315,1.363,-0.264,1,96,0.851,1.136,142,1,6.18,2.66,21.09,11.12,0
25900,4048.25,1.54,3.43,0.384,-0.062,1.881,-0.399,0,96,0.571,1.568,40,1,3.26,2.5,14.05,11.74,0
26000,4048.09,1.27,5.08,0.05,-0.255,1.367,-0.155,1,96,0.846,1.139,138,1,8.11,3.95,17.65,14.64,0
26100,4048.16,1.47,4.62,0.397,-0.044,1.803,-0.195,0,32,0.77,1.502,208,1,4.9,2.5,20.37,15.54,0
26200,4048.15,1.2,6.94,0.194,-0.624,1.332,-0.325,0,96,1.157,1.11,120,0,9.04,6.46,19.32,2.49,0
26300,4048.26,1.42,5.43,0.297,-0.172,1.364,-0.781,1,96,0.905,1.137,72,0,6.37,2.5,19.87,19.06,0
26400,4048.54,1.04,5.75,0.386,-0.444,0.887,-0.007,1,32,0.958,0.739,209,0,5.03,3.98,15.14,9.39,0
26500,4048.19,1.44,5.65,0.103,-0.171,1.263,-0.407,0,96,0.941,1.052,76,1,4.87,3.24,13.26,20.96,0
26600,4048.18,1.51,5.86,0.395,-0.353,0.655,-0.34,0,64,0.976,0.545,184,1,6.61,5.06,11.48,9.17,0
26700,4048.37,1.11,5.76,0.118,0.214,1.602,-0.287,1,64,0.96,1.335,139,1,4.44,6.34,14.48,11.66,1
26800,4048.12,1.23,6.27,0.208,-0.01,1.712,-0.206,0,32,1.046,1.427,44,0,7.74,2.5,26.81,11.94,0
26900,4048.39,1.29,5.1,0.543,0.098,1.651,-0.494,0,96,0.849,1.376,91,1,5.98,3.32,12.37,16.52,0
27000,4048.34,1.57,7.47,0.076,-0.993,1.672,-0.642,1,96,1.246,1.393,260,0,9.63,6.03,17.81,12.65,0
27100,4048.52,1.4,4.17,0.241,-1.0,1.702,-0.116,1,32,0.694,1.418,121,1,5.67,2.5,17.18,8.14,0
27200,4048.13,1.15,5.2,0.553,-0.299,0.8,-0.421,1,64,0.867,0.667,105,0,6.9,3.23,19.99,12.28,0
27300,4048.02,2.03,6.4,0.0,-0.118,1.503,-0.294,1,32,1.067,1.252,109,1,6.17,2.95,13.2,14.53,0
27400,4047.76,1.27,6.0,0.06,-0.888,1.267,-0.744,1,32,1.0,1.056,41,0,6.1,2.88,14.07,12.58,0
27500,4047.49,1.07,4.9,0.0,0.257,1.717,-0.456,1,64,0.817,1.431,40,1,4.39,4.19,12.27,12.19,0
27600,4047.27,1.22,4.13,0.24,-0.64,0.999,-0.18,0,96,0.689,0.832,230,1,3.2,3.99,18.34,11.88,1
27700,4047.53,1.37,6.38,0.349,-0.268,1.419,-0.319,1,96,1.063,1.183,61,1,6.67,2.85,17.96,16.76,0
27800,4047.47,1.41,6.16,0.234,-0.446,1.701,-0.443,1,32,1.027,1.417,234,0,7.78,4.67,11.58,1.31,0
27900,4047.44,0.98,5.84,0.367,-0.213,2.119,-0.338,1,32,0.974,1.765,46,1,6.92,4.97,18.97,13.76,0
28000,4047.4,1.4,4.81,0.265,0.468,2.116,-0.388,1,32,0.802,1.763,59,1,4.48,2.5,22.96,9.97,0
28100,4047.33,1.58,5.29,0.241,-0.187,1.877,-0.486,0,32,0.882,1.564,157,0,5.63,5.39,27.65,9.75,0
28200,4047.58,1.28,4.57,0.3,-0.722,1.857,-0.187,1,32,0.761,1.548,68,1,5.69,2.68,16.41,12.35,0
28300,4047.7,1.14,3.6,0.198,0.072,1.973,-0.354,1,32,0.601,1.644,243,0,4.26,4.66,10.97,11.26,1
28400,4047.45,1.13,4.14,0.283,0.074,1.443,0.012,1,32,0.691,1.202,104,0,5.79,3.34,20.74,4.09,0
28500,4047.36,1.55,4.6,0.121,-0.58,1.609,0.026,1,32,0.767,1.341,119,0,6.93,2.5,20.32,13.09,0
28600,4047.77,1.57,6.21,0.131,-0.167,1.856,-0.039,1,64,1.036,1.547,67,1,6.58,3.03,20.47,25.22,0
28700,4047.85,1.69,3.42,0.154,-0.201,1.364,-0.211,1,32,0.57,1.137,76,0,2.81,2.5,23.02,17.76,0
28800,4047.99,1.64,4.57,0.055,-0.381,1.764,-0.132,1,32,0.762,1.47,40,1,6.4,2.66,12.48,12.69,0
28900,4047.72,1.51,5.61,0.206,-0.411,1.882,-0.277,0,32,0.935,1.568,82,0,5.39,4.98,18.09,14.83,0
29000,4047.63,1.21,2.98,0.114,-0.246,2.571,-0.377,1,32,0.496,2.142,63,0,3.46,2.5,15.94,16.95,0
29100,4047.88,0.86,3.58,0.224,-1.0,1.325,0.029,1,64,0.596,1.104,166,1,3.35,2.5,14.45,13.3,0
29200,4047.73,1.07,3.7,0.095,-0.517,1.692,-0.254,0,64,0.616,1.41,123,1,3.97,2.5,15.62,14.57,0
29300,4048.09,1.66,5.85,0.127,-0.205,1.913,-0.415,0,64,0.976,1.594,174,0,8.52,4.79,21.09,13.76,0
29400,4048.28,1.27,4.7,0.254,-0.24,1.803,-0.614,1,32,0.784,1.502,68,1,4.06,3.5,17.07,1.47,0
29500,4048.59,1.77,5.24,0.379,-0.589,1.509,-0.49,0,96,0.873,1.258,203,1,4.01,3.28,14.44,9.46,0
29600,4048.66,1.19,4.97,0.448,-0.455,1.606,-0.348,0,96,0.829,1.338,194,0,4.55,2.5,7.39,9.0,0
29700,4049.15,1.52,5.41,0.289,0.101,1.114,-0.206,0,32,0.902,0.928,49,1,5.75,3.06,14.07,23.05,0
29800,4049.29,1.39,7.04,0.464,0.177,1.609,-0.1,1,32,1.173,1.341,180,1,7.62,3.47,9.09,14.32,0
29900,4049.48,1.99,5.93,0.508,-0.054,0.943,-0.34,0,32,0.989,0.786,113,1,5.91,7.37,18.16,8.16,1
30000,4049.27,1.15,4.02,0.067,-0.584,1.048,-0.414,0,32,0.669,0.873,213,1,3.84,2.5,17.66,3.23,0
30100,4049.08,1.06,5.65,0.227,-0.675,1.761,-0.415,1,32,0.942,1.467,214,0,7.84,6.53,15.85,14.16,0
30200,4048.76,1.16,6.31,0.101,-0.477,1.375,-0.137,1,32,1.052,1.146,132,1,6.29,5.71,12.71,10.84,0
30300,4048.9,1.32,7.34,0.172,-0.41,1.598,-0.777,0,32,1.223,1.332,71,1,9.05,7.83,14.32,4.77,0
30400,4048.88,1.45,5.12,0.137,0.304,1.506,-0.508,1,64,0.853,1.255,186,0,5.19,4.94,21.0,15.47,0
30500,4048.56,1.5,7.12,0.393,0.055,1.877,-0.107,0,32,1.186,1.564,103,1,7.99,5.36,17.39,20.96,0
30600,4048.53,1.38,5.11,0.479,-0.67,1.801,-0.192,1,32,0.852,1.501,50,1,4.3,6.68,18.41,7.78,1
30700,4048.63,1.44,7.29,0.386,0.322,1.762,-0.016,0,32,1.214,1.469,136,1,8.16,3.19,18.72,6.47,0
30800,4048.64,1.24,6.87,0.376,-0.069,2.367,-0.557,1,96,1.145,1.972,196,1,8.3,4.19,16.96,14.91,0
30900,4048.69,1.25,5.98,0.0,0.173,2.067,-0.295,1,96,0.997,1.723,202,1,5.85,2.5,18.59,14.24,0
31000,4048.59,1.1,4.59,0.301,-0.197,1.251,-0.262,1,64,0.766,1.043,98,1,3.94,2.5,18.78,11.34,0
31100,4048.57,1.31,6.16,0.41,-0.524,1.656,-0.161,1,96,1.027,1.38,193,0,7.72,3.6,20.05,14.19,0
31200,4048.56,1.29,5.36,0.232,-0.326,1.461,-0.095,1,32,0.894,1.218,243,1,5.36,2.5,22.32,7.06,0
31300,4048.54,1.26,4.37,0.199,-0.439,2.093,-0.326,0,32,0.728,1.744,100,0,6.23,2.64,15.91,12.71,0
31400,4048.57,1.22,5.55,0.336,-0.537,1.702,-0.064,1,96,0.924,1.418,131,0,7.33,5.89,18.86,12.75,0
31500,4048.87,1.16,4.46,0.291,0.672,0.857,-0.326,1,32,0.743,0.714,62,0,2.0,4.29,19.47,8.76,1
31600,4048.73,1.61,5.91,0.003,0.078,1.376,-0.291,1,32,0.984,1.147,139,0,7.54,5.7,23.87,16.76,0
31700,4048.66,1.65,7.28,0.0,-1.0,1.628,-0.691,1,96,1.213,1.356,133,1,8.32,6.1,19.15,18.23,0
31800,4048.49,0.88,4.53,0.389,-0.526,1.679,-0.159,0,32,0.754,1.399,148,1,3.64,2.5,15.92,15.3,0
31900,4048.41,1.21,5.81,0.451,-0.052,1.899,-0.286,0,96,0.968,1.582,146,0,4.08,5.54,20.31,10.01,1
32000,4048.55,1.37,6.26,0.178,-0.27,0.975,-0.13,1,32,1.043,0.812,145,0,6.37,5.17,18.71,8.03,0
32100,4048.77,1.2,4.37,0.231,0.148,1.917,-0.524,1,32,0.728,1.598,240,1,6.83,3.35,17.7,9.77,0
32200,4048.82,1.36,6.7,0.234,-0.29,1.484,-0.442,0,96,1.117,1.237,125,1,6.52,4.16,14.93,23.07,0
32300,4048.76,0.91,6.05,0.082,-0.704,1.964,-0.117,0,64,1.008,1.637,51,1,5.2,2.82,12.89,17.7,0
32400,4048.88,1.09,6.45,0.266,-0.778,0.898,-0.233,1,64,1.074,0.749,260,1,8.44,6.97,27.56,11.45,0
32500,4048.6,1.59,7.45,0.386,-0.31,1.017,0.045,0,64,1.242,0.848,83,1,9.13,3.24,17.34,13.86,0
32600,4048.45,1.51,4.44,0.063,-0.011,1.932,-0.138,0,64,0.74,1.61,54,1,3.09,4.84,9.91,4.96,1
32700,4048.47,1.6,5.46,0.275,-0.31,1.707,-0.101,1,32,0.909,1.422,125,1,5.44,5.01,26.32,9.81,0
32800,4048.88,1.21,4.67,0.252,-0.266,1.834,-0.228,1,96,0.779,1.529,91,1,5.0,2.5,17.87,18.73,0
32900,4048.99,1.58,6.21,0.294,-0.998,1.431,-0.307,1,64,1.035,1.192,40,1,8.36,2.5,16.09,15.61,0
33000,4048.81,1.37,5.88,0.325,-0.069,1.821,-0.228,0,96,0.98,1.517,135,0,7.0,4.92,7.49,9.42,0
33100,4048.74,1.31,4.02,0.057,-0.227,1.961,-0.356,0,32,0.671,1.634,41,1,3.81,6.36,21.37,3.23,1
33200,4049.18,1.38,4.83,0.299,-0.867,1.435,-0.522,0,32,0.805,1.196,99,0,3.46,2.51,17.51,14.44,0
33300,4049.32,1.6,5.24,0.23,-0.65,1.061,-0.25,0,96,0.873,0.884,207,1,4.69,3.12,16.32,15.67,0
33400,4049.13,1.18,5.2,0.333,-0.259,1.225,-0.494,1,32,0.867,1.021,106,1,6.9,4.69,16.52,13.96,0
33500,4049.19,1.65,5.84,0.164,0.161,1.422,-0.564,0,64,0.973,1.185,106,1,6.59,3.7,12.85,13.06,0
33600,4049.15,1.69,5.02,0.139,-0.205,1.854,-0.358,1,32,0.837,1.545,174,0,7.96,5.46,17.53,2.51,0
33700,4049.03,1.62,3.66,0.645,-0.308,1.894,-0.309,0,32,0.609,1.579,157,1,3.74,2.5,19.55,14.58,0
33800,4049.25,1.51,7.25,0.15,0.052,1.605,-0.153,1,64,1.208,1.337,166,1,10.43,5.13,6.26,8.16,0
33900,4049.1,1.27,3.9,0.213,-0.344,1.184,-0.222,0,32,0.65,0.986,133,1,4.88,3.72,14.2,9.28,0
34000,4049.32,1.41,6.25,0.34,-0.713,1.573,-0.219,1,64,1.042,1.311,195,1,6.35,3.16,16.24,8.93,0
34100,4049.35,1.41,3.31,0.369,-0.81,1.993,-0.042,1,32,0.551,1.661,197,0,2.81,6.18,22.25,12.19,1
34200,4049.44,1.31,5.73,0.186,-0.642,1.235,-0.259,0,96,0.955,1.029,105,0,5.04,2.59,16.58,13.38,0
34300,4049.49,1.56,3.83,0.11,0.352,1.816,-0.046,1,32,0.638,1.513,40,0,6.23,4.59,19.04,13.97,0
34400,4049.78,1.0,6.67,0.184,-0.211,2.046,-0.029,1,32,1.111,1.705,120,0,9.38,6.34,12.32,17.22,0
34500,4049.89,1.52,5.43,0.135,-0.033,2.122,0.245,0,32,0.905,1.769,231,1,4.74,2.5,17.36,21.65,0
34600,4049.83,1.32,5.1,0.146,-0.703,1.545,-0.252,0,64,0.851,1.288,55,1,8.33,4.34,19.72,12.5,0
34700,4049.85,1.72,5.01,0.463,-0.492,1.495,-0.39,0,32,0.835,1.246,260,0,6.19,3.44,25.01,16.0,0
34800,4049.35,1.3,7.04,0.225,-0.613,1.335,-0.137,0,32,1.174,1.113,168,1,8.55,3.15,11.53,11.7,0
34900,4049.33,1.43,5.79,0.424,-0.083,1.878,-0.223,1,32,0.965,1.565,148,0,4.38,3.18,18.58,10.89,0
35000,4049.23,1.54,4.6,0.134,-0.844,1.254,-0.325,2,32,0.767,1.045,128,0,5.13,4.31,15.44,4.3,0
35100,4048.96,1.35,5.53,0.157,-0.776,1.439,-0.457,1,32,0.921,1.199,128,1,6.27,5.47,18.26,8.52,0
35200,4048.7,1.14,4.89,0.34,-0.639,1.996,-0.224,1,32,0.816,1.664,214,1,5.45,2.5,12.39,13.36,0
35300,4048.92,1.36,4.34,0.244,-0.184,1.856,-0.202,0,96,0.723,1.547,51,0,4.87,2.5,13.21,12.16,0
35400,4049.02,1.45,4.65,0.194,0.196,1.849,0.106,0,64,0.776,1.541,50,1,5.14,2.5,14.49,21.39,0
35500,4048.79,1.37,7.7,0.107,-0.078,1.851,-0.067,1,32,1.284,1.543,40,0,8.19,9.11,8.53,4.83,1
35600,4048.67,1.34,5.18,0.336,-0.999,1.691,0.126,1,96,0.863,1.409,195,1,6.5,7.14,21.9,9.44,1
35700,4048.87,1.39,5.17,0.229,-0.48,2.157,-0.466,0,32,0.862,1.797,213,1,5.4,2.5,18.41,15.11,0
35800,4049.07,1.3,3.69,0.542,-0.174,1.411,-0.469,0,32,0.614,1.176,259,0,3.33,4.5,20.7,10.47,1
35900,4049.11,1.02,3.54,0.383,-0.314,1.505,-0.521,0,32,0.591,1.254,149,1,2.0,2.5,12.78,17.79,1
